point cloud with 2735 points in dimension 3
distance matrix with 2735 points
value range: [0.0308742,4.19501]
 [0,0.118789)
 [0,0.118804)
 [0,0.118986)
 [0,0.118998)
 [0,0.119171)
 [0,0.119215)
 [0,0.119294)
 [0,0.119318)
 [0,0.119411)
 [0,0.119662)
 [0,0.119683)
 [0,0.119736)
 [0,0.119761)
 [0,0.119871)
 [0,0.119895)
 [0,0.119926)
 [0,0.119927)
 [0,0.119993)
 [0,0.12013)
 [0,0.120163)
 [0,0.120164)
 [0,0.120471)
 [0,0.120723)
 [0,0.120751)
 [0,0.120761)
 [0,0.120763)
 [0,0.120783)
 [0,0.12082)
 [0,0.120973)
 [0,0.121088)
 [0,0.121155)
 [0,0.121243)
 [0,0.121445)
 [0,0.121826)
 [0,0.122019)
 [0,0.122085)
 [0,0.122105)
 [0,0.122112)
 [0,0.12212)
 [0,0.122125)
 [0,0.122226)
 [0,0.122267)
 [0,0.122309)
 [0,0.122321)
 [0,0.122553)
 [0,0.122619)
 [0,0.122626)
 [0,0.122656)
 [0,0.123011)
 [0,0.123031)
 [0,0.123128)
 [0,0.123309)
 [0,0.123516)
 [0,0.123559)
 [0,0.123697)
 [0,0.123772)
 [0,0.123998)
 [0,0.124101)
 [0,0.124225)
 [0,0.124225)
 [0,0.124325)
 [0,0.124404)
 [0,0.124632)
 [0,0.124667)
 [0,0.124891)
 [0,0.12511)
 [0,0.125236)
 [0,0.125476)
 [0,0.125505)
 [0,0.125598)
 [0,0.126102)
 [0,0.12624)
 [0,0.126374)
 [0,0.126459)
 [0,0.126584)
 [0,0.126653)
 [0,0.126821)
 [0,0.127)
 [0,0.127069)
 [0,0.127309)
 [0,0.127486)
 [0,0.127673)
 [0,0.12789)
 [0,0.127936)
 [0,0.128209)
 [0,0.128376)
 [0,0.128576)
 [0,0.128757)
 [0,0.128763)
 [0,0.128921)
 [0,0.128944)
 [0,0.129667)
 [0,0.129752)
 [0,0.129917)
 [0,0.129949)
 [0,0.130041)
 [0,0.130385)
 [0,0.130899)
 [0,0.130906)
 [0,0.130998)
 [0,0.131316)
 [0,0.131483)
 [0,0.131717)
 [0,0.131764)
 [0,0.131865)
 [0,0.131928)
 [0,0.131946)
 [0,0.13197)
 [0,0.13201)
 [0,0.132676)
 [0,0.132812)
 [0,0.132861)
 [0,0.132942)
 [0,0.133286)
 [0,0.133504)
 [0,0.133573)
 [0,0.133607)
 [0,0.133661)
 [0,0.133944)
 [0,0.13407)
 [0,0.134293)
 [0,0.134915)
 [0,0.135403)
 [0,0.135648)
 [0,0.135718)
 [0,0.13637)
 [0,0.137207)
 [0,0.137331)
 [0,0.137758)
 [0,0.137894)
 [0,0.137949)
 [0,0.138829)
 [0,0.139067)
 [0,0.14022)
 [0,0.14049)
 [0,0.141248)
 [0,0.141423)
 [0,0.142626)
 [0,0.142893)
 [0,0.143234)
 [0,0.148721)
 [0, )
persistence intervals in dim 1:
 [0.713948,0.716091)
 [0.711419,0.718098)
 [0.192477,0.192814)
 [0.192125,0.211588)
 [0.189347,0.194195)
 [0.189023,0.191218)
 [0.188852,0.19303)
 [0.188548,0.201311)
 [0.186006,0.219332)
 [0.184348,0.186289)
 [0.184346,0.19326)
 [0.184159,0.187682)
 [0.183956,0.186148)
 [0.183247,0.18565)
 [0.182869,0.200974)
 [0.181918,0.191131)
 [0.181009,0.186003)
 [0.180655,0.183912)
 [0.180374,0.181877)
 [0.179873,0.208493)
 [0.179464,0.20197)
 [0.179434,0.190926)
 [0.178053,0.216804)
 [0.176496,0.215465)
 [0.176382,0.209333)
 [0.176313,0.195462)
 [0.176311,0.205691)
 [0.176185,0.179592)
 [0.17542,0.229433)
 [0.175225,0.17643)
 [0.175055,0.183548)
 [0.174319,0.210899)
 [0.174262,0.188813)
 [0.174219,0.195407)
 [0.173802,0.201092)
 [0.173768,0.185572)
 [0.173433,0.190187)
 [0.173221,0.175433)
 [0.172799,0.177922)
 [0.172627,0.211518)
 [0.171022,0.191824)
 [0.170621,0.18074)
 [0.170285,0.183694)
 [0.17016,0.20019)
 [0.169479,0.235951)
 [0.169108,0.171722)
 [0.168638,0.171252)
 [0.167956,0.170009)
 [0.167834,0.186883)
 [0.167564,0.173956)
 [0.167507,0.192776)
 [0.166961,0.184384)
 [0.166917,0.202727)
 [0.16683,0.207441)
 [0.166267,0.184441)
 [0.166195,0.182192)
 [0.165611,0.178488)
 [0.165499,0.18069)
 [0.165462,0.169963)
 [0.16521,0.198752)
 [0.164662,0.202187)
 [0.164625,0.176713)
 [0.16461,0.197684)
 [0.1646,0.195407)
 [0.164492,0.1723)
 [0.164462,0.165484)
 [0.164187,0.191106)
 [0.163929,0.174149)
 [0.16365,0.173477)
 [0.163609,0.165308)
 [0.163467,0.206941)
 [0.163351,0.182859)
 [0.16301,0.192599)
 [0.162923,0.186186)
 [0.162904,0.223904)
 [0.162855,0.196231)
 [0.162351,0.17522)
 [0.162339,0.180183)
 [0.162322,0.183957)
 [0.162282,0.183832)
 [0.162089,0.164158)
 [0.161439,0.169874)
 [0.161311,0.179769)
 [0.161256,0.199587)
 [0.161092,0.179354)
 [0.161034,0.204629)
 [0.161026,0.163562)
 [0.16056,0.176074)
 [0.160353,0.181349)
 [0.16031,0.167557)
 [0.160283,0.162264)
 [0.160168,0.162108)
 [0.159844,0.16612)
 [0.159785,0.166018)
 [0.15899,0.172266)
 [0.158871,0.21935)
 [0.158849,0.174649)
 [0.158741,0.16276)
 [0.158672,0.170327)
 [0.158658,0.214258)
 [0.157974,0.205053)
 [0.157959,0.166554)
 [0.157921,0.175531)
 [0.157826,0.173305)
 [0.157726,0.181366)
 [0.157196,0.178087)
 [0.156964,0.168901)
 [0.156482,0.204622)
 [0.156423,0.16759)
 [0.156145,0.157939)
 [0.156019,0.189632)
 [0.155918,0.195434)
 [0.155782,0.156698)
 [0.155752,0.187867)
 [0.155388,0.193839)
 [0.155343,0.181878)
 [0.155278,0.170057)
 [0.155261,0.15924)
 [0.154735,0.164187)
 [0.154707,0.218327)
 [0.154612,0.214171)
 [0.154586,0.165258)
 [0.154534,0.161903)
 [0.154466,0.189521)
 [0.154429,0.183985)
 [0.154412,0.159216)
 [0.154175,0.188825)
 [0.154114,0.190143)
 [0.154058,0.158903)
 [0.154037,0.260229)
 [0.153879,0.163571)
 [0.15374,0.166406)
 [0.153733,0.183722)
 [0.153586,0.197137)
 [0.153355,0.165938)
 [0.153161,0.180662)
 [0.153079,0.194481)
 [0.153019,0.154667)
 [0.152801,0.191414)
 [0.152794,0.158002)
 [0.152781,0.17315)
 [0.152779,0.168977)
 [0.152723,0.160748)
 [0.152697,0.160337)
 [0.152644,0.162291)
 [0.152304,0.176015)
 [0.152273,0.159701)
 [0.152208,0.159381)
 [0.152194,0.160608)
 [0.152181,0.213686)
 [0.152159,0.176211)
 [0.152065,0.177211)
 [0.151968,0.175555)
 [0.151939,0.159547)
 [0.151697,0.164649)
 [0.151646,0.155226)
 [0.151381,0.151561)
 [0.151345,0.17532)
 [0.15124,0.183992)
 [0.151218,0.181445)
 [0.15114,0.185495)
 [0.15106,0.226856)
 [0.151011,0.154806)
 [0.150824,0.213605)
 [0.150792,0.17302)
 [0.150596,0.151019)
 [0.150504,0.188745)
 [0.150471,0.240445)
 [0.150438,0.175424)
 [0.150412,0.16126)
 [0.150378,0.158757)
 [0.150066,0.15536)
 [0.15006,0.160508)
 [0.149924,0.157835)
 [0.149892,0.170835)
 [0.14961,0.17169)
 [0.149583,0.18274)
 [0.149546,0.177744)
 [0.149538,0.203086)
 [0.14951,0.154744)
 [0.149385,0.17508)
 [0.149159,0.150528)
 [0.149096,0.169963)
 [0.148987,0.149799)
 [0.148931,0.163548)
 [0.148868,0.18175)
 [0.148706,0.174972)
 [0.148437,0.164243)
 [0.148433,0.1631)
 [0.148352,0.184736)
 [0.14826,0.190604)
 [0.148085,0.169461)
 [0.148055,0.155574)
 [0.147828,0.185275)
 [0.147815,0.200249)
 [0.147605,0.201573)
 [0.147539,0.175584)
 [0.14738,0.197924)
 [0.147333,0.187062)
 [0.147171,0.18043)
 [0.147143,0.170633)
 [0.147132,0.161857)
 [0.147002,0.158057)
 [0.146863,0.235972)
 [0.146861,0.207872)
 [0.146782,0.16694)
 [0.146693,0.216998)
 [0.146675,0.162339)
 [0.146538,0.169932)
 [0.14652,0.158553)
 [0.146355,0.154395)
 [0.146239,0.164216)
 [0.14616,0.20262)
 [0.146093,0.195147)
 [0.146089,0.168314)
 [0.146071,0.233118)
 [0.145824,0.182506)
 [0.145819,0.175643)
 [0.145778,0.192468)
 [0.145766,0.199736)
 [0.145751,0.20704)
 [0.145688,0.181409)
 [0.145663,0.148607)
 [0.145598,0.149851)
 [0.145572,0.188663)
 [0.145562,0.163257)
 [0.14543,0.166696)
 [0.145281,0.1811)
 [0.145275,0.16692)
 [0.145119,0.147193)
 [0.145084,0.14692)
 [0.145078,0.154573)
 [0.145059,0.150439)
 [0.14503,0.202763)
 [0.144848,0.158052)
 [0.144736,0.181632)
 [0.144687,0.160586)
 [0.144538,0.159153)
 [0.14449,0.217847)
 [0.14444,0.165405)
 [0.144383,0.14642)
 [0.144229,0.195236)
 [0.144207,0.185881)
 [0.144195,0.168895)
 [0.144162,0.151851)
 [0.144147,0.211655)
 [0.144116,0.17832)
 [0.144072,0.146487)
 [0.144045,0.206983)
 [0.143988,0.146004)
 [0.143968,0.158055)
 [0.143819,0.202585)
 [0.143756,0.166662)
 [0.143707,0.165352)
 [0.143687,0.184078)
 [0.143678,0.155165)
 [0.143548,0.145841)
 [0.143492,0.18463)
 [0.143489,0.154424)
 [0.143409,0.172203)
 [0.143408,0.166482)
 [0.143155,0.179876)
 [0.143038,0.203053)
 [0.142842,0.179389)
 [0.142795,0.148713)
 [0.142789,0.173782)
 [0.142782,0.143775)
 [0.142673,0.163878)
 [0.142565,0.160642)
 [0.142484,0.143207)
 [0.142378,0.165476)
 [0.142328,0.144451)
 [0.142256,0.158758)
 [0.142201,0.145228)
 [0.14216,0.187124)
 [0.142019,0.174242)
 [0.141915,0.159562)
 [0.141826,0.194723)
 [0.141808,0.2309)
 [0.141797,0.199754)
 [0.141764,0.144762)
 [0.141737,0.211361)
 [0.141717,0.186769)
 [0.141715,0.170308)
 [0.141625,0.175715)
 [0.141604,0.174059)
 [0.141591,0.166378)
 [0.141554,0.159624)
 [0.141547,0.16607)
 [0.14154,0.185933)
 [0.141524,0.185466)
 [0.141373,0.144259)
 [0.141367,0.166433)
 [0.141319,0.16351)
 [0.141272,0.17282)
 [0.141012,0.191978)
 [0.14091,0.16932)
 [0.140742,0.165488)
 [0.140732,0.158604)
 [0.140636,0.184218)
 [0.140483,0.159035)
 [0.140452,0.182078)
 [0.140441,0.163727)
 [0.14042,0.143888)
 [0.140389,0.172778)
 [0.140358,0.161302)
 [0.140072,0.203035)
 [0.139824,0.151963)
 [0.139712,0.186374)
 [0.13962,0.16348)
 [0.139498,0.166113)
 [0.139351,0.194533)
 [0.139331,0.179245)
 [0.13932,0.185929)
 [0.139233,0.156508)
 [0.139213,0.191798)
 [0.139204,0.223905)
 [0.139172,0.150628)
 [0.139143,0.195981)
 [0.139125,0.156264)
 [0.139078,0.15442)
 [0.139029,0.14833)
 [0.13885,0.171434)
 [0.138782,0.163203)
 [0.13877,0.210435)
 [0.138759,0.143794)
 [0.138733,0.237552)
 [0.138622,0.153546)
 [0.138549,0.168423)
 [0.138517,0.149844)
 [0.138483,0.143957)
 [0.138464,0.162845)
 [0.13838,0.178181)
 [0.13831,0.140883)
 [0.138279,0.224828)
 [0.138241,0.161428)
 [0.138194,0.14662)
 [0.138175,0.151566)
 [0.138133,0.195542)
 [0.138128,0.170177)
 [0.138043,0.166812)
 [0.13803,0.184312)
 [0.138023,0.166022)
 [0.13802,0.208184)
 [0.138015,0.164113)
 [0.138011,0.18414)
 [0.138008,0.206158)
 [0.13795,0.184962)
 [0.13794,0.159113)
 [0.137886,0.150645)
 [0.137733,0.190728)
 [0.137675,0.165504)
 [0.13762,0.147851)
 [0.13757,0.213665)
 [0.137494,0.139215)
 [0.137341,0.157518)
 [0.137286,0.232434)
 [0.137127,0.142844)
 [0.137115,0.184215)
 [0.1371,0.141612)
 [0.137077,0.197422)
 [0.137073,0.205837)
 [0.137035,0.14547)
 [0.137031,0.20177)
 [0.136929,0.143754)
 [0.136865,0.184478)
 [0.136788,0.196461)
 [0.136776,0.160548)
 [0.136754,0.147138)
 [0.136749,0.16222)
 [0.136746,0.202237)
 [0.136681,0.205247)
 [0.136655,0.182247)
 [0.13659,0.153527)
 [0.136544,0.179393)
 [0.136518,0.143698)
 [0.13604,0.185444)
 [0.136021,0.148817)
 [0.135911,0.19447)
 [0.135878,0.136408)
 [0.135754,0.161987)
 [0.135749,0.154266)
 [0.135739,0.235607)
 [0.13569,0.137887)
 [0.135683,0.175908)
 [0.135579,0.185455)
 [0.135468,0.179905)
 [0.135328,0.146215)
 [0.13531,0.171428)
 [0.135257,0.193037)
 [0.135178,0.192827)
 [0.13517,0.151308)
 [0.13506,0.144092)
 [0.135058,0.14913)
 [0.135035,0.193774)
 [0.135026,0.135984)
 [0.135007,0.146778)
 [0.134983,0.170103)
 [0.134964,0.222825)
 [0.134935,0.213508)
 [0.13477,0.152266)
 [0.134736,0.16452)
 [0.13472,0.150887)
 [0.134713,0.174195)
 [0.134682,0.19803)
 [0.134591,0.138357)
 [0.134589,0.23434)
 [0.134543,0.15514)
 [0.134497,0.199616)
 [0.134467,0.151653)
 [0.134378,0.13901)
 [0.134371,0.157411)
 [0.134202,0.143477)
 [0.134039,0.163708)
 [0.133993,0.188452)
 [0.133986,0.169896)
 [0.133965,0.22682)
 [0.133792,0.144157)
 [0.133787,0.135902)
 [0.133752,0.24079)
 [0.133751,0.179583)
 [0.133722,0.198683)
 [0.133676,0.184303)
 [0.133674,0.20601)
 [0.133609,0.213739)
 [0.133576,0.194394)
 [0.133559,0.16441)
 [0.133487,0.173237)
 [0.133322,0.179141)
 [0.133258,0.189208)
 [0.133144,0.168658)
 [0.133131,0.163089)
 [0.132932,0.202337)
 [0.132927,0.144912)
 [0.132891,0.18807)
 [0.132863,0.162324)
 [0.132828,0.224663)
 [0.132802,0.217943)
 [0.132779,0.138108)
 [0.132731,0.178463)
 [0.132697,0.171356)
 [0.132612,0.13621)
 [0.132567,0.173563)
 [0.132539,0.180138)
 [0.132529,0.176919)
 [0.132517,0.146201)
 [0.132456,0.138311)
 [0.132375,0.136144)
 [0.132346,0.150085)
 [0.132255,0.162331)
 [0.132236,0.152821)
 [0.132199,0.205426)
 [0.132077,0.203976)
 [0.132045,0.142509)
 [0.131983,0.166813)
 [0.131979,0.157493)
 [0.131971,0.145441)
 [0.131847,0.145574)
 [0.131847,0.13879)
 [0.131805,0.145351)
 [0.131804,0.190031)
 [0.131799,0.158199)
 [0.131772,0.238201)
 [0.131743,0.144548)
 [0.131742,0.134401)
 [0.131692,0.196173)
 [0.131636,0.140048)
 [0.131483,0.226835)
 [0.131455,0.185583)
 [0.131421,0.193973)
 [0.131359,0.177277)
 [0.131349,0.142665)
 [0.131326,0.194279)
 [0.131322,0.140262)
 [0.131087,0.151284)
 [0.131079,0.170925)
 [0.131032,0.141216)
 [0.130948,0.235662)
 [0.130844,0.140867)
 [0.130811,0.136247)
 [0.130764,0.211148)
 [0.130763,0.187882)
 [0.130746,0.14918)
 [0.130734,0.14481)
 [0.130733,0.142162)
 [0.130683,0.186125)
 [0.130627,0.171564)
 [0.130569,0.179512)
 [0.130516,0.192784)
 [0.130444,0.133149)
 [0.130437,0.190061)
 [0.130344,0.199628)
 [0.130294,0.161359)
 [0.13027,0.14994)
 [0.130253,0.133281)
 [0.130233,0.154974)
 [0.130231,0.196427)
 [0.130108,0.154266)
 [0.130068,0.138899)
 [0.130047,0.161272)
 [0.129936,0.236926)
 [0.129933,0.155162)
 [0.12993,0.166526)
 [0.129789,0.15409)
 [0.129512,0.134629)
 [0.129503,0.133856)
 [0.12948,0.13576)
 [0.129453,0.151281)
 [0.129406,0.142511)
 [0.12934,0.18523)
 [0.129335,0.152224)
 [0.129271,0.143)
 [0.129173,0.15222)
 [0.12909,0.134932)
 [0.12904,0.159066)
 [0.128996,0.190124)
 [0.128952,0.223347)
 [0.128946,0.179889)
 [0.128837,0.129571)
 [0.128675,0.14627)
 [0.128659,0.212506)
 [0.128598,0.171684)
 [0.128533,0.172341)
 [0.128528,0.16561)
 [0.128444,0.177648)
 [0.128419,0.153339)
 [0.128394,0.169218)
 [0.1282,0.241013)
 [0.128129,0.137735)
 [0.12808,0.174155)
 [0.128028,0.157874)
 [0.127875,0.135777)
 [0.127874,0.215086)
 [0.127843,0.154868)
 [0.127795,0.162065)
 [0.127754,0.176095)
 [0.127754,0.138434)
 [0.127748,0.206719)
 [0.127725,0.162205)
 [0.127602,0.172209)
 [0.127556,0.139203)
 [0.127524,0.190163)
 [0.127459,0.192739)
 [0.127334,0.134549)
 [0.127328,0.141843)
 [0.127162,0.131755)
 [0.127133,0.198813)
 [0.127126,0.138686)
 [0.127123,0.134402)
 [0.127031,0.194935)
 [0.126909,0.167541)
 [0.126892,0.181341)
 [0.126787,0.184859)
 [0.126729,0.128832)
 [0.126679,0.141354)
 [0.126608,0.155956)
 [0.126533,0.237837)
 [0.126476,0.147404)
 [0.126457,0.164025)
 [0.126442,0.153771)
 [0.126417,0.168975)
 [0.1264,0.209022)
 [0.126396,0.128699)
 [0.126378,0.204623)
 [0.126291,0.148792)
 [0.126212,0.187481)
 [0.126165,0.202893)
 [0.125841,0.203985)
 [0.125816,0.218472)
 [0.1258,0.131896)
 [0.125783,0.156548)
 [0.125543,0.17081)
 [0.125529,0.164319)
 [0.125453,0.191552)
 [0.125402,0.147335)
 [0.125399,0.125666)
 [0.125321,0.163804)
 [0.125279,0.148535)
 [0.125157,0.161607)
 [0.125144,0.146507)
 [0.125044,0.158174)
 [0.124997,0.176757)
 [0.124927,0.131716)
 [0.124799,0.191527)
 [0.124752,0.180195)
 [0.124674,0.154073)
 [0.124666,0.143141)
 [0.124594,0.153049)
 [0.124503,0.243653)
 [0.124382,0.128419)
 [0.124369,0.183631)
 [0.124116,0.138785)
 [0.124071,0.133011)
 [0.123869,0.218278)
 [0.123847,0.167433)
 [0.123839,0.133243)
 [0.123744,0.123942)
 [0.123677,0.186339)
 [0.123657,0.144584)
 [0.123626,0.14288)
 [0.123612,0.135697)
 [0.123574,0.124364)
 [0.12353,0.181042)
 [0.123467,0.140669)
 [0.123412,0.190708)
 [0.123341,0.181669)
 [0.123305,0.160934)
 [0.123211,0.187565)
 [0.123189,0.161593)
 [0.12318,0.148388)
 [0.123143,0.143212)
 [0.123107,0.157304)
 [0.123028,0.195495)
 [0.122925,0.136665)
 [0.122874,0.12559)
 [0.122822,0.24353)
 [0.122796,0.171808)
 [0.122675,0.128526)
 [0.122655,0.161204)
 [0.122584,0.234444)
 [0.122546,0.178377)
 [0.122435,0.133082)
 [0.12243,0.217308)
 [0.122423,0.253954)
 [0.122307,0.197771)
 [0.122266,0.172568)
 [0.122225,0.123857)
 [0.122207,0.186135)
 [0.122048,0.141452)
 [0.121963,0.145717)
 [0.121963,0.213663)
 [0.121825,0.141129)
 [0.121749,0.122577)
 [0.121734,0.147291)
 [0.12168,0.191824)
 [0.121601,0.131699)
 [0.121584,0.131996)
 [0.121414,0.149718)
 [0.121358,0.148665)
 [0.121311,0.13399)
 [0.12129,0.137829)
 [0.121268,0.194978)
 [0.121254,0.151118)
 [0.121221,0.133192)
 [0.121212,0.149687)
 [0.121208,0.130995)
 [0.121187,0.134399)
 [0.121122,0.151947)
 [0.121113,0.157116)
 [0.120992,0.165313)
 [0.120882,0.161298)
 [0.120816,0.136693)
 [0.120724,0.158687)
 [0.120586,0.140423)
 [0.120317,0.146931)
 [0.120246,0.122046)
 [0.120243,0.194862)
 [0.120232,0.164963)
 [0.120212,0.128012)
 [0.120107,0.129587)
 [0.120104,0.130984)
 [0.120086,0.122259)
 [0.120068,0.181816)
 [0.12003,0.189695)
 [0.120024,0.155389)
 [0.120023,0.155657)
 [0.119988,0.120968)
 [0.11988,0.122929)
 [0.119839,0.12389)
 [0.119829,0.159924)
 [0.119791,0.153858)
 [0.119751,0.138734)
 [0.119711,0.14317)
 [0.119577,0.18172)
 [0.119459,0.128081)
 [0.119432,0.152919)
 [0.11937,0.213582)
 [0.119364,0.158133)
 [0.11925,0.186199)
 [0.119045,0.215839)
 [0.118989,0.168688)
 [0.118933,0.157005)
 [0.118854,0.137674)
 [0.118552,0.142376)
 [0.118516,0.119395)
 [0.118506,0.141392)
 [0.118479,0.176922)
 [0.118317,0.132996)
 [0.118131,0.182186)
 [0.118029,0.175874)
 [0.11801,0.122033)
 [0.117938,0.161183)
 [0.117862,0.244155)
 [0.117787,0.208307)
 [0.11773,0.1325)
 [0.117633,0.160865)
 [0.117614,0.123324)
 [0.117495,0.121753)
 [0.117491,0.135109)
 [0.117472,0.118964)
 [0.117412,0.151829)
 [0.117396,0.187753)
 [0.117394,0.15364)
 [0.117378,0.123592)
 [0.117378,0.259751)
 [0.117294,0.172868)
 [0.117225,0.120728)
 [0.11716,0.117885)
 [0.117101,0.25581)
 [0.117062,0.135284)
 [0.117021,0.171882)
 [0.116964,0.124644)
 [0.116929,0.118948)
 [0.116928,0.147699)
 [0.116892,0.141184)
 [0.116794,0.148362)
 [0.116575,0.185324)
 [0.116415,0.13787)
 [0.11632,0.159364)
 [0.116291,0.199962)
 [0.116278,0.160398)
 [0.116197,0.148366)
 [0.116124,0.178874)
 [0.116104,0.123153)
 [0.116059,0.148157)
 [0.116044,0.122813)
 [0.116019,0.174811)
 [0.115976,0.11883)
 [0.115926,0.167738)
 [0.115887,0.17305)
 [0.115782,0.119424)
 [0.115704,0.19298)
 [0.115679,0.145791)
 [0.115643,0.136848)
 [0.115521,0.135533)
 [0.115499,0.12937)
 [0.115477,0.253537)
 [0.115414,0.167041)
 [0.115311,0.127162)
 [0.115175,0.135344)
 [0.115098,0.140477)
 [0.11493,0.142434)
 [0.114886,0.152473)
 [0.114883,0.122298)
 [0.114771,0.151865)
 [0.114754,0.121157)
 [0.114677,0.130986)
 [0.114663,0.211098)
 [0.114602,0.195339)
 [0.114523,0.122563)
 [0.114434,0.153307)
 [0.114433,0.17395)
 [0.114402,0.20757)
 [0.114383,0.174168)
 [0.114353,0.132719)
 [0.114296,0.179715)
 [0.114278,0.189338)
 [0.114235,0.140034)
 [0.114026,0.138451)
 [0.114001,0.17402)
 [0.113933,0.23169)
 [0.113927,0.121484)
 [0.113916,0.203569)
 [0.113902,0.115903)
 [0.113895,0.114479)
 [0.113817,0.122731)
 [0.113751,0.140215)
 [0.113669,0.135003)
 [0.11366,0.216986)
 [0.113599,0.145272)
 [0.113588,0.166959)
 [0.113575,0.119598)
 [0.113432,0.123522)
 [0.113427,0.169795)
 [0.11339,0.128584)
 [0.113346,0.132018)
 [0.113289,0.12983)
 [0.113287,0.151767)
 [0.113269,0.133685)
 [0.11325,0.144361)
 [0.113162,0.128785)
 [0.113152,0.132934)
 [0.113078,0.182941)
 [0.112925,0.204357)
 [0.112841,0.18943)
 [0.112775,0.134303)
 [0.11258,0.139592)
 [0.112579,0.140797)
 [0.112577,0.130916)
 [0.112546,0.175722)
 [0.111977,0.130593)
 [0.111939,0.11494)
 [0.111912,0.153717)
 [0.111899,0.133267)
 [0.111846,0.114483)
 [0.11184,0.144627)
 [0.111789,0.195801)
 [0.11174,0.163009)
 [0.111697,0.135865)
 [0.111577,0.157082)
 [0.111538,0.129757)
 [0.111501,0.146571)
 [0.111283,0.163269)
 [0.111247,0.170756)
 [0.111243,0.197298)
 [0.111219,0.193429)
 [0.11118,0.119449)
 [0.111028,0.118753)
 [0.111013,0.122405)
 [0.11099,0.14364)
 [0.110963,0.138088)
 [0.110813,0.129167)
 [0.110664,0.142079)
 [0.110631,0.153461)
 [0.110623,0.113814)
 [0.11061,0.117028)
 [0.110547,0.150778)
 [0.110367,0.147774)
 [0.110154,0.189202)
 [0.110074,0.15277)
 [0.109998,0.119878)
 [0.109907,0.120652)
 [0.1099,0.197024)
 [0.109889,0.180215)
 [0.109763,0.126764)
 [0.109573,0.112366)
 [0.10957,0.120352)
 [0.109479,0.182313)
 [0.10946,0.121835)
 [0.109432,0.129485)
 [0.109376,0.146041)
 [0.109318,0.124526)
 [0.109206,0.121964)
 [0.109136,0.126601)
 [0.109088,0.112866)
 [0.109064,0.142469)
 [0.109062,0.174138)
 [0.109026,0.157805)
 [0.109004,0.193783)
 [0.108981,0.136142)
 [0.10898,0.235647)
 [0.108903,0.119101)
 [0.108779,0.12341)
 [0.108762,0.125959)
 [0.108659,0.117348)
 [0.108623,0.110362)
 [0.108601,0.192231)
 [0.108524,0.114224)
 [0.108406,0.132735)
 [0.108353,0.1113)
 [0.108128,0.13795)
 [0.108083,0.130739)
 [0.108039,0.153937)
 [0.108036,0.111281)
 [0.108004,0.118927)
 [0.107924,0.125794)
 [0.107921,0.111074)
 [0.10785,0.117032)
 [0.107837,0.132467)
 [0.107796,0.134016)
 [0.107725,0.126543)
 [0.107722,0.164324)
 [0.107616,0.143101)
 [0.107612,0.189255)
 [0.107578,0.132231)
 [0.107518,0.190956)
 [0.107499,0.12453)
 [0.107499,0.174883)
 [0.107312,0.120403)
 [0.107304,0.112442)
 [0.107303,0.107971)
 [0.107117,0.128009)
 [0.107087,0.138261)
 [0.107069,0.135122)
 [0.107027,0.122426)
 [0.107003,0.13344)
 [0.106972,0.137276)
 [0.106931,0.264208)
 [0.106918,0.21996)
 [0.106864,0.127688)
 [0.106839,0.11173)
 [0.106805,0.129927)
 [0.106742,0.122216)
 [0.106691,0.132839)
 [0.106621,0.111561)
 [0.106464,0.137112)
 [0.106317,0.151823)
 [0.106268,0.141541)
 [0.106115,0.161298)
 [0.105983,0.125452)
 [0.105814,0.131277)
 [0.105807,0.133426)
 [0.10567,0.114236)
 [0.105626,0.108525)
 [0.10562,0.148391)
 [0.105332,0.142097)
 [0.1053,0.157794)
 [0.105238,0.13445)
 [0.10521,0.138873)
 [0.105189,0.105224)
 [0.10518,0.140443)
 [0.10508,0.132962)
 [0.105035,0.143431)
 [0.105028,0.144576)
 [0.105028,0.121617)
 [0.104935,0.116851)
 [0.104804,0.176632)
 [0.104642,0.13783)
 [0.104572,0.142181)
 [0.104555,0.107455)
 [0.10451,0.11569)
 [0.104485,0.147508)
 [0.104418,0.129593)
 [0.104384,0.179295)
 [0.104383,0.104943)
 [0.104359,0.130328)
 [0.104335,0.159087)
 [0.104331,0.138833)
 [0.104298,0.140429)
 [0.104233,0.128193)
 [0.104187,0.164239)
 [0.103991,0.129413)
 [0.103981,0.111051)
 [0.103922,0.170392)
 [0.103719,0.128442)
 [0.103583,0.113997)
 [0.103221,0.13851)
 [0.103055,0.119209)
 [0.103037,0.118114)
 [0.102895,0.120725)
 [0.10289,0.154818)
 [0.102875,0.144209)
 [0.10285,0.111939)
 [0.102727,0.125859)
 [0.102596,0.125458)
 [0.102574,0.124542)
 [0.10256,0.121761)
 [0.102496,0.117346)
 [0.102421,0.145107)
 [0.102412,0.103118)
 [0.102355,0.14931)
 [0.102283,0.118055)
 [0.102114,0.114106)
 [0.102066,0.171707)
 [0.102053,0.127606)
 [0.102052,0.109469)
 [0.101919,0.145652)
 [0.101694,0.102221)
 [0.101628,0.141384)
 [0.101409,0.128977)
 [0.10136,0.116162)
 [0.101342,0.111444)
 [0.101324,0.146551)
 [0.101183,0.17088)
 [0.101064,0.150428)
 [0.101,0.127367)
 [0.100997,0.116222)
 [0.100819,0.150512)
 [0.100777,0.116478)
 [0.10059,0.133832)
 [0.100463,0.11638)
 [0.100429,0.102501)
 [0.100327,0.125447)
