point cloud with 13904 points in dimension 3
distance matrix with 13904 points
value range: [0.00183932,8.49817]
 [0.083441,0.119747)
 [0.0834395,0.101864)
 [0.0834377,0.0921618)
 [0.0834355,0.0869341)
 [0.083435,0.100292)
 [0.083435,0.125602)
 [0.0834329,0.116201)
 [0.0834282,0.131355)
 [0.0834272,0.105822)
 [0.0834267,0.127938)
 [0.0834239,0.0888542)
 [0.083419,0.134777)
 [0.0834173,0.130384)
 [0.0834148,0.136742)
 [0.0834133,0.105018)
 [0.0834078,0.127521)
 [0.0834056,0.111726)
 [0.0834006,0.138319)
 [0.0833922,0.134835)
 [0.0833899,0.0948811)
 [0.0833877,0.107668)
 [0.0833875,0.112836)
 [0.0833789,0.13312)
 [0.0833756,0.105136)
 [0.0833705,0.0919208)
 [0.0833679,0.0946585)
 [0.0833661,0.0908428)
 [0.083366,0.108763)
 [0.0833579,0.125601)
 [0.0833573,0.113813)
 [0.0833564,0.106808)
 [0.0833505,0.13582)
 [0.0833422,0.123037)
 [0.083336,0.108486)
 [0.083328,0.122038)
 [0.0833261,0.0903582)
 [0.0833247,0.0835581)
 [0.0833153,0.0903631)
 [0.0833109,0.130822)
 [0.0833068,0.0865714)
 [0.0833021,0.0984837)
 [0.0832932,0.130043)
 [0.0832914,0.0892772)
 [0.0832898,0.0848879)
 [0.0832887,0.134134)
 [0.0832884,0.130646)
 [0.0832882,0.117367)
 [0.0832816,0.0997725)
 [0.0832807,0.0962931)
 [0.0832732,0.0978749)
 [0.0832631,0.0993662)
 [0.0832617,0.106981)
 [0.0832462,0.137556)
 [0.0832308,0.0842547)
 [0.08323,0.12126)
 [0.0832298,0.0953053)
 [0.0832245,0.101341)
 [0.0832234,0.134948)
 [0.0832227,0.0864024)
 [0.083221,0.123145)
 [0.0832208,0.0984861)
 [0.0832108,0.0971611)
 [0.0832091,0.115514)
 [0.0832054,0.115022)
 [0.083199,0.0865901)
 [0.0831978,0.107656)
 [0.0831927,0.0836854)
 [0.0831884,0.109178)
 [0.0831866,0.109144)
 [0.0831864,0.111942)
 [0.0831773,0.0912276)
 [0.0831766,0.142916)
 [0.0831685,0.123096)
 [0.0831539,0.125148)
 [0.0831518,0.108604)
 [0.0831423,0.112302)
 [0.0831414,0.113065)
 [0.0831409,0.0918473)
 [0.0831388,0.0861025)
 [0.083133,0.104386)
 [0.0831318,0.0876891)
 [0.0831306,0.129241)
 [0.0831263,0.120244)
 [0.083121,0.109357)
 [0.0831145,0.0914767)
 [0.0831144,0.0889871)
 [0.0831135,0.107608)
 [0.0831123,0.0852188)
 [0.0831082,0.124301)
 [0.0831061,0.104448)
 [0.0830899,0.104565)
 [0.0830852,0.106952)
 [0.0830703,0.111884)
 [0.0830695,0.104259)
 [0.0830626,0.127401)
 [0.0830598,0.0832073)
 [0.0830594,0.144875)
 [0.0830543,0.109664)
 [0.083051,0.11388)
 [0.083044,0.0923106)
 [0.0830439,0.132166)
 [0.0830337,0.122483)
 [0.0830299,0.0916188)
 [0.0830292,0.0942628)
 [0.0830267,0.126632)
 [0.0830129,0.0939058)
 [0.0830118,0.125851)
 [0.0830085,0.133533)
 [0.0830057,0.0931613)
 [0.0830054,0.105905)
 [0.0830052,0.127899)
 [0.0830035,0.095484)
 [0.0830024,0.122619)
 [0.0829984,0.126644)
 [0.0829946,0.117189)
 [0.0829934,0.117838)
 [0.0829917,0.0965635)
 [0.0829902,0.103314)
 [0.08299,0.0830718)
 [0.0829899,0.109142)
 [0.0829898,0.0984159)
 [0.0829879,0.122185)
 [0.0829787,0.132142)
 [0.08297,0.117168)
 [0.0829694,0.12455)
 [0.0829618,0.119846)
 [0.0829571,0.129918)
 [0.0829521,0.0830337)
 [0.0829473,0.126247)
 [0.0829471,0.0925959)
 [0.0829457,0.116763)
 [0.0829411,0.0864684)
 [0.0829376,0.145919)
 [0.082925,0.128283)
 [0.0829237,0.104062)
 [0.082921,0.084165)
 [0.0829205,0.13406)
 [0.0829143,0.142205)
 [0.0829114,0.134086)
 [0.0829098,0.107663)
 [0.0829097,0.148859)
 [0.0829092,0.0830337)
 [0.0829005,0.0866082)
 [0.0828951,0.0973814)
 [0.0828936,0.0894208)
 [0.082891,0.0974687)
 [0.0828892,0.0894704)
 [0.082888,0.103784)
 [0.0828851,0.143305)
 [0.0828748,0.122388)
 [0.0828726,0.138943)
 [0.0828724,0.088338)
 [0.0828634,0.119791)
 [0.0828574,0.0986625)
 [0.0828572,0.0852882)
 [0.0828569,0.0988778)
 [0.0828478,0.10923)
 [0.0828466,0.105921)
 [0.0828423,0.12624)
 [0.0828314,0.110678)
 [0.0828218,0.112096)
 [0.0828192,0.137239)
 [0.0828191,0.11762)
 [0.0828145,0.0918221)
 [0.0828138,0.116502)
 [0.0828077,0.107144)
 [0.0828074,0.0896428)
 [0.0828064,0.13592)
 [0.0828056,0.113974)
 [0.0828032,0.100257)
 [0.0828024,0.126253)
 [0.0827972,0.110613)
 [0.0827967,0.131287)
 [0.0827927,0.0876216)
 [0.0827897,0.0970927)
 [0.0827886,0.133207)
 [0.0827805,0.109794)
 [0.0827756,0.118457)
 [0.0827727,0.111976)
 [0.0827619,0.113961)
 [0.0827608,0.100137)
 [0.0827567,0.136922)
 [0.0827562,0.0838998)
 [0.0827546,0.0839203)
 [0.0827533,0.0832296)
 [0.0827501,0.122183)
 [0.0827467,0.0929502)
 [0.0827457,0.0994637)
 [0.0827411,0.0967209)
 [0.0827411,0.0847678)
 [0.0827374,0.13045)
 [0.0827302,0.100281)
 [0.0827293,0.114284)
 [0.082724,0.0961936)
 [0.0827222,0.131842)
 [0.0827189,0.11968)
 [0.0827143,0.102293)
 [0.0827102,0.104486)
 [0.0827097,0.0865849)
 [0.0827079,0.108919)
 [0.0827078,0.108385)
 [0.0827042,0.101046)
 [0.0827033,0.121637)
 [0.082703,0.14175)
 [0.0826902,0.103482)
 [0.0826901,0.124706)
 [0.0826856,0.138419)
 [0.082684,0.11449)
 [0.0826788,0.0971497)
 [0.0826785,0.141883)
 [0.0826773,0.143984)
 [0.0826694,0.096901)
 [0.0826591,0.122512)
 [0.0826576,0.0967219)
 [0.0826537,0.107282)
 [0.0826528,0.102971)
 [0.0826525,0.104071)
 [0.0826505,0.0898262)
 [0.0826496,0.0948599)
 [0.0826414,0.0835176)
 [0.0826391,0.0869867)
 [0.0826343,0.0877579)
 [0.0826279,0.0985232)
 [0.0826248,0.145718)
 [0.0826245,0.107551)
 [0.0826224,0.087813)
 [0.082621,0.137778)
 [0.0826198,0.111114)
 [0.08261,0.0931629)
 [0.0826055,0.129574)
 [0.0826054,0.0959438)
 [0.0826031,0.111748)
 [0.0825948,0.0990498)
 [0.0825858,0.10924)
 [0.0825843,0.117426)
 [0.0825841,0.112126)
 [0.0825818,0.0926764)
 [0.0825804,0.0915136)
 [0.0825801,0.0983671)
 [0.0825789,0.108538)
 [0.0825716,0.146259)
 [0.0825709,0.104754)
 [0.082569,0.122411)
 [0.0825661,0.122326)
 [0.0825635,0.0930679)
 [0.0825627,0.135699)
 [0.0825616,0.103911)
 [0.0825615,0.133582)
 [0.0825594,0.12008)
 [0.082555,0.112224)
 [0.0825533,0.107518)
 [0.0825526,0.118103)
 [0.0825519,0.118391)
 [0.0825494,0.124104)
 [0.0825453,0.0840034)
 [0.0825424,0.098316)
 [0.0825358,0.114424)
 [0.0825232,0.110421)
 [0.0824996,0.121156)
 [0.0824974,0.0941065)
 [0.0824973,0.116688)
 [0.0824923,0.138835)
 [0.0824913,0.0864184)
 [0.0824844,0.136129)
 [0.0824718,0.140035)
 [0.0824685,0.127206)
 [0.0824658,0.120348)
 [0.0824651,0.0986791)
 [0.0824629,0.115299)
 [0.0824608,0.120211)
 [0.0824543,0.103953)
 [0.0824517,0.112664)
 [0.0824469,0.122473)
 [0.082439,0.21888)
 [0.0824317,0.128578)
 [0.082426,0.0905231)
 [0.0824127,0.109808)
 [0.0824104,0.107838)
 [0.0824082,0.118039)
 [0.0824047,0.132273)
 [0.0824001,0.0846208)
 [0.082398,0.120019)
 [0.0823958,0.0898136)
 [0.0823923,0.0953263)
 [0.0823918,0.12146)
 [0.082391,0.115893)
 [0.0823834,0.0862682)
 [0.0823827,0.086788)
 [0.0823787,0.0845882)
 [0.0823784,0.120102)
 [0.082375,0.0987713)
 [0.0823746,0.130952)
 [0.0823727,0.0919416)
 [0.0823693,0.0910835)
 [0.082369,0.0851103)
 [0.0823654,0.0909012)
 [0.0823633,0.0826756)
 [0.0823582,0.100991)
 [0.0823577,0.0828066)
 [0.082337,0.115684)
 [0.082331,0.140856)
 [0.082331,0.118529)
 [0.0823293,0.122761)
 [0.0823253,0.125457)
 [0.0823252,0.137168)
 [0.0823247,0.0907672)
 [0.0823169,0.0868374)
 [0.0823142,0.0958043)
 [0.0823138,0.0842455)
 [0.0823129,0.126909)
 [0.0822998,0.0857748)
 [0.0822982,0.124232)
 [0.0822965,0.134215)
 [0.0822922,0.124898)
 [0.0822918,0.0977695)
 [0.0822898,0.108114)
 [0.0822884,0.082849)
 [0.0822839,0.10396)
 [0.0822823,0.108133)
 [0.0822776,0.121077)
 [0.0822709,0.0855603)
 [0.0822663,0.0835024)
 [0.0822656,0.0848764)
 [0.0822612,0.109859)
 [0.0822593,0.11679)
 [0.0822373,0.101934)
 [0.0822361,0.122892)
 [0.082236,0.0826582)
 [0.0822293,0.105367)
 [0.0822274,0.0891773)
 [0.082227,0.141035)
 [0.0822261,0.11187)
 [0.0822243,0.0932816)
 [0.0822228,0.10379)
 [0.0822062,0.122041)
 [0.082205,0.117362)
 [0.0821942,0.097902)
 [0.0821824,0.0853189)
 [0.0821764,0.0953182)
 [0.0821757,0.0990983)
 [0.0821676,0.0932453)
 [0.0821634,0.107303)
 [0.0821627,0.111673)
 [0.0821607,0.102133)
 [0.0821606,0.088077)
 [0.0821576,0.140588)
 [0.0821561,0.132846)
 [0.0821499,0.0879218)
 [0.0821471,0.0937555)
 [0.082142,0.143034)
 [0.0821392,0.105686)
 [0.0821311,0.0894777)
 [0.0821285,0.10642)
 [0.0821282,0.127914)
 [0.0821207,0.0908937)
 [0.0821204,0.146466)
 [0.0821182,0.127939)
 [0.0821145,0.0852876)
 [0.082113,0.106213)
 [0.0821055,0.0900592)
 [0.0820975,0.0831477)
 [0.0820959,0.135004)
 [0.0820923,0.0939967)
 [0.0820844,0.0871669)
 [0.0820738,0.0957985)
 [0.0820718,0.127336)
 [0.0820712,0.12241)
 [0.0820695,0.107845)
 [0.0820687,0.121314)
 [0.0820685,0.130837)
 [0.0820673,0.0985923)
 [0.0820634,0.127952)
 [0.0820622,0.116972)
 [0.0820604,0.0933999)
 [0.0820581,0.0915077)
 [0.0820574,0.125575)
 [0.0820457,0.0852461)
 [0.0820441,0.139233)
 [0.0820381,0.0863209)
 [0.0820241,0.0979271)
 [0.0820205,0.138967)
 [0.0820166,0.121491)
 [0.0820138,0.123583)
 [0.0820123,0.123993)
 [0.0820097,0.113678)
 [0.0820071,0.10872)
 [0.0820067,0.0843996)
 [0.0820045,0.347858)
 [0.0820012,0.0901761)
 [0.0820002,0.105539)
 [0.0819949,0.101318)
 [0.0819902,0.0975767)
 [0.0819892,0.109516)
 [0.0819858,0.0835705)
 [0.0819804,0.113954)
 [0.0819791,0.110409)
 [0.0819778,0.101068)
 [0.0819748,0.0884025)
 [0.0819713,0.107696)
 [0.081966,0.141081)
 [0.0819638,0.125913)
 [0.0819579,0.110393)
 [0.0819517,0.121487)
 [0.0819494,0.109657)
 [0.0819435,0.12313)
 [0.0819395,0.132611)
 [0.0819372,0.102498)
 [0.0819233,0.0928842)
 [0.0819222,0.0992814)
 [0.0819183,0.103657)
 [0.0819138,0.0898996)
 [0.0819059,0.134032)
 [0.0819043,0.0991934)
 [0.0819041,0.129052)
 [0.0819032,0.106033)
 [0.0819018,0.105356)
 [0.0818985,0.0890832)
 [0.0818947,0.10541)
 [0.0818827,0.0980617)
 [0.0818826,0.112616)
 [0.081879,0.123454)
 [0.0818757,0.0868133)
 [0.0818733,0.119642)
 [0.0818658,0.0823877)
 [0.0818632,0.101494)
 [0.0818625,0.0907985)
 [0.0818613,0.104874)
 [0.0818554,0.100765)
 [0.0818355,0.132053)
 [0.0818285,0.111373)
 [0.0818229,0.106376)
 [0.0818227,0.125025)
 [0.0818184,0.135559)
 [0.0818171,0.085247)
 [0.0818155,0.0899915)
 [0.0818124,0.0878901)
 [0.081812,0.0920093)
 [0.0818113,0.0882379)
 [0.0818095,0.12599)
 [0.0818072,0.122622)
 [0.0818028,0.131937)
 [0.0817894,0.0994804)
 [0.0817882,0.0936453)
 [0.0817824,0.0967755)
 [0.0817806,0.0983033)
 [0.0817799,0.0960018)
 [0.0817763,0.0873572)
 [0.0817652,0.100377)
 [0.081763,0.138658)
 [0.0817615,0.0856917)
 [0.0817586,0.149879)
 [0.0817433,0.0846773)
 [0.0817415,0.087134)
 [0.0817405,0.0926449)
 [0.0817349,0.119069)
 [0.0817327,0.121743)
 [0.0817208,0.0986527)
 [0.0817203,0.0897594)
 [0.0817171,0.0989948)
 [0.0817138,0.108464)
 [0.0816931,0.0890752)
 [0.0816925,0.0835348)
 [0.0816882,0.0995015)
 [0.0816871,0.104163)
 [0.0816849,0.107657)
 [0.0816763,0.084281)
 [0.0816735,0.101442)
 [0.081672,0.12412)
 [0.0816689,0.0891565)
 [0.0816648,0.109262)
 [0.0816643,0.107288)
 [0.0816633,0.0978885)
 [0.0816613,0.14057)
 [0.0816604,0.117048)
 [0.0816518,0.115471)
 [0.0816486,0.0982146)
 [0.0816468,0.124604)
 [0.0816457,0.133225)
 [0.0816445,0.101028)
 [0.0816333,0.103158)
 [0.0816307,0.0842306)
 [0.0816304,0.0843585)
 [0.0816267,0.120489)
 [0.0816265,0.14828)
 [0.0816256,0.0900666)
 [0.0816255,0.0829786)
 [0.0816172,0.136413)
 [0.0816061,0.0936549)
 [0.0815967,0.122289)
 [0.0815965,0.0837141)
 [0.0815931,0.0947097)
 [0.0815928,0.0871226)
 [0.0815883,0.0887781)
 [0.0815866,0.0933906)
 [0.0815865,0.100932)
 [0.0815859,0.0916393)
 [0.0815802,0.100979)
 [0.08158,0.090171)
 [0.0815781,0.125021)
 [0.081576,0.0999658)
 [0.0815754,0.10031)
 [0.0815709,0.0998849)
 [0.0815699,0.110549)
 [0.0815518,0.11735)
 [0.081551,0.0939867)
 [0.0815451,0.0846377)
 [0.0815436,0.100612)
 [0.0815428,0.134137)
 [0.0815425,0.114545)
 [0.0815404,0.100053)
 [0.0815399,0.13742)
 [0.0815394,0.125891)
 [0.0815389,0.0964855)
 [0.0815355,0.0860368)
 [0.0815353,0.10762)
 [0.0815302,0.106981)
 [0.0815201,0.0907279)
 [0.0815168,0.137078)
 [0.0815153,0.101131)
 [0.0815152,0.0826611)
 [0.0815135,0.0901726)
 [0.0815104,0.0849193)
 [0.0815057,0.0825697)
 [0.0815015,0.0962131)
 [0.081496,0.130235)
 [0.0814944,0.0904814)
 [0.0814938,0.0972907)
 [0.081483,0.113453)
 [0.081482,0.1367)
 [0.0814777,0.0848943)
 [0.0814761,0.100067)
 [0.0814759,0.0892517)
 [0.0814752,0.114509)
 [0.0814745,0.132291)
 [0.0814739,0.0955036)
 [0.0814708,0.0831503)
 [0.0814534,0.0941811)
 [0.0814491,0.12307)
 [0.0814459,0.119587)
 [0.0814389,0.0870145)
 [0.0814345,0.0930899)
 [0.0814296,0.10047)
 [0.0814266,0.0941733)
 [0.0814249,0.0994322)
 [0.0814248,0.0861501)
 [0.0814216,0.0944549)
 [0.0814212,0.0913479)
 [0.0814181,0.0898855)
 [0.0814154,0.0875997)
 [0.0814142,0.12699)
 [0.081414,0.109795)
 [0.0814082,0.112967)
 [0.0813981,0.0903286)
 [0.0813963,0.0922585)
 [0.0813952,0.134022)
 [0.0813934,0.0832955)
 [0.0813924,0.0959522)
 [0.0813913,0.0917211)
 [0.081388,0.0853085)
 [0.0813846,0.0902308)
 [0.081384,0.123725)
 [0.081382,0.111258)
 [0.0813801,0.129513)
 [0.0813782,0.107902)
 [0.0813719,0.100555)
 [0.0813705,0.08648)
 [0.0813655,0.0833577)
 [0.081365,0.10966)
 [0.081358,0.0995848)
 [0.081342,0.104191)
 [0.0813175,0.0921566)
 [0.081312,0.0850836)
 [0.0813089,0.0856891)
 [0.0813066,0.0825417)
 [0.081306,0.105757)
 [0.0813055,0.0920487)
 [0.0813035,0.0830616)
 [0.0812962,0.135032)
 [0.0812923,0.0890783)
 [0.0812912,0.0889169)
 [0.0812903,0.0871335)
 [0.0812868,0.12853)
 [0.0812832,0.125002)
 [0.0812831,0.103681)
 [0.0812813,0.0861037)
 [0.08128,0.0996537)
 [0.0812785,0.108501)
 [0.0812766,0.112214)
 [0.0812747,0.100453)
 [0.0812658,0.0874545)
 [0.0812607,0.103647)
 [0.0812569,0.122085)
 [0.0812557,0.111573)
 [0.0812517,0.12982)
 [0.0812507,0.105616)
 [0.0812415,0.134632)
 [0.0812346,0.0880694)
 [0.0812312,0.0992682)
 [0.0812257,0.136973)
 [0.0812124,0.107587)
 [0.0812114,0.108514)
 [0.0812055,0.089494)
 [0.0811924,0.109577)
 [0.0811821,0.115029)
 [0.0811802,0.0874934)
 [0.0811726,0.0926945)
 [0.0811656,0.132505)
 [0.081164,0.0850522)
 [0.0811586,0.106278)
 [0.0811535,0.0831357)
 [0.0811464,0.0919758)
 [0.0811419,0.108367)
 [0.0811338,0.0918179)
 [0.0811327,0.127964)
 [0.0811289,0.111601)
 [0.0811223,0.0892902)
 [0.0811158,0.118908)
 [0.0811079,0.113948)
 [0.081107,0.127376)
 [0.0811063,0.140193)
 [0.081093,0.102529)
 [0.081091,0.0966848)
 [0.0810883,0.101766)
 [0.081087,0.088763)
 [0.0810796,0.113508)
 [0.081074,0.125135)
 [0.0810688,0.0883599)
 [0.0810651,0.135752)
 [0.0810588,0.0998552)
 [0.081058,0.096789)
 [0.0810483,0.105661)
 [0.0810473,0.120892)
 [0.0810384,0.123404)
 [0.0810373,0.104547)
 [0.0810367,0.112187)
 [0.0810298,0.107284)
 [0.0810296,0.092692)
 [0.0810248,0.11149)
 [0.0810176,0.0998934)
 [0.0810174,0.0988574)
 [0.0810173,0.091665)
 [0.0810074,0.109963)
 [0.0810037,0.106952)
 [0.0809975,0.130441)
 [0.0809953,0.117934)
 [0.0809928,0.0810465)
 [0.0809873,0.123456)
 [0.0809872,0.0873945)
 [0.0809824,0.0915351)
 [0.080972,0.11245)
 [0.0809681,0.106343)
 [0.0809652,0.127027)
 [0.0809555,0.096581)
 [0.0809496,0.088809)
 [0.0809449,0.0821385)
 [0.0809303,0.0826482)
 [0.0809286,0.121443)
 [0.0809283,0.0939796)
 [0.0809224,0.0967861)
 [0.0809149,0.0889312)
 [0.0809107,0.0904659)
 [0.0809049,0.0852504)
 [0.0809036,0.0899172)
 [0.0808993,0.0931738)
 [0.080896,0.10058)
 [0.0808955,0.123421)
 [0.080895,0.102129)
 [0.0808915,0.0974012)
 [0.0808894,0.0961908)
 [0.0808873,0.0837938)
 [0.0808844,0.122037)
 [0.0808796,0.0866926)
 [0.0808735,0.117187)
 [0.0808623,0.11562)
 [0.0808501,0.0898051)
 [0.0808501,0.135724)
 [0.080848,0.160774)
 [0.0808459,0.107859)
 [0.0808426,0.13447)
 [0.0808418,0.124797)
 [0.0808319,0.0952596)
 [0.080831,0.104397)
 [0.0808166,0.0836485)
 [0.0808153,0.103062)
 [0.0807975,0.106962)
 [0.0807931,0.101535)
 [0.0807872,0.0906649)
 [0.0807789,0.0937388)
 [0.0807785,0.134684)
 [0.0807752,0.0908784)
 [0.0807741,0.143596)
 [0.0807667,0.112532)
 [0.0807655,0.104644)
 [0.0807607,0.120872)
 [0.0807576,0.0959557)
 [0.0807572,0.117864)
 [0.0807489,0.0860685)
 [0.0807457,0.0999524)
 [0.080743,0.102083)
 [0.0807395,0.110507)
 [0.0807378,0.0928199)
 [0.0807374,0.114702)
 [0.0807368,0.0955745)
 [0.0807296,0.124763)
 [0.080729,0.0841813)
 [0.0807244,0.0814799)
 [0.0807228,0.0943613)
 [0.0807174,0.0932348)
 [0.0807163,0.134064)
 [0.0807122,0.111674)
 [0.0807116,0.124191)
 [0.0807102,0.149429)
 [0.0807093,0.105815)
 [0.0807029,0.0844089)
 [0.080702,0.0920324)
 [0.0806629,0.120337)
 [0.0806601,0.129831)
 [0.0806568,0.0843901)
 [0.0806471,0.116424)
 [0.0806339,0.0880656)
 [0.0806331,0.105318)
 [0.0806293,0.105515)
 [0.0806246,0.100286)
 [0.0806148,0.0875459)
 [0.0806017,0.109645)
 [0.0805873,0.129)
 [0.0805862,0.0924911)
 [0.0805785,0.11012)
 [0.0805704,0.0880039)
 [0.0805599,0.105651)
 [0.0805481,0.112576)
 [0.0805342,0.088714)
 [0.0805308,0.100199)
 [0.0805279,0.0871785)
 [0.0805276,0.106786)
 [0.080526,0.0984719)
 [0.0805108,0.104402)
 [0.0805053,0.0865979)
 [0.0805027,0.0990691)
 [0.0804958,0.08503)
 [0.0804881,0.111327)
 [0.0804611,0.0865296)
 [0.0804592,0.127484)
 [0.0804534,0.099908)
 [0.0804508,0.138178)
 [0.0804466,0.123341)
 [0.0804465,0.112306)
 [0.0804314,0.08069)
 [0.0804287,0.142293)
 [0.0804276,0.139373)
 [0.080423,0.132636)
 [0.0804097,0.107841)
 [0.080404,0.094111)
 [0.0804005,0.0813971)
 [0.0803988,0.081383)
 [0.0803868,0.117978)
 [0.0803773,0.108577)
 [0.0803715,0.0875926)
 [0.0803705,0.110768)
 [0.0803664,0.109757)
 [0.0803661,0.0827391)
 [0.0803609,0.0842724)
 [0.0803505,0.0945789)
 [0.0803491,0.0855491)
 [0.0803447,0.0949567)
 [0.0803343,0.107796)
 [0.0803292,0.0910468)
 [0.0803133,0.125502)
 [0.080309,0.0910654)
 [0.0803011,0.098371)
 [0.0802935,0.0883273)
 [0.080285,0.0820592)
 [0.0802795,0.0924473)
 [0.0802756,0.10472)
 [0.080274,0.0974939)
 [0.0802713,0.0898531)
 [0.0802681,0.0828773)
 [0.08026,0.0990466)
 [0.0802577,0.09436)
 [0.0802446,0.11719)
 [0.0802389,0.110641)
 [0.0802376,0.0906354)
 [0.0802347,0.0860858)
 [0.0802304,0.0940359)
 [0.0802301,0.0936078)
 [0.080229,0.0947718)
 [0.0802233,0.0911232)
 [0.0802208,0.123818)
 [0.0802193,0.09277)
 [0.0802192,0.0880483)
 [0.0802088,0.0978994)
 [0.0802046,0.0804107)
 [0.0802037,0.0999312)
 [0.0801983,0.0961016)
 [0.0801963,0.0857905)
 [0.0801929,0.132987)
 [0.0801897,0.0897031)
 [0.0801892,0.0983366)
 [0.0801841,0.0923016)
 [0.0801806,0.100695)
 [0.080176,0.0968529)
 [0.0801631,0.0930869)
 [0.0801624,0.0972611)
 [0.0801576,0.0858359)
 [0.0801461,0.089218)
 [0.0801454,0.108734)
 [0.0801426,0.105538)
 [0.0801403,0.104528)
 [0.0801394,0.0814734)
 [0.0801371,0.0963754)
 [0.080137,0.105366)
 [0.0801325,0.0924718)
 [0.0801198,0.0910953)
 [0.0801188,0.127034)
 [0.0801047,0.0987828)
 [0.0801023,0.0980002)
 [0.0801017,0.116499)
 [0.0800978,0.101306)
 [0.080095,0.0815596)
 [0.0800917,0.105109)
 [0.080088,0.112615)
 [0.0800858,0.105132)
 [0.0800782,0.105892)
 [0.0800721,0.0801201)
 [0.0800712,0.0933282)
 [0.0800659,0.107274)
 [0.0800646,0.10093)
 [0.0800589,0.115564)
 [0.080053,0.128758)
 [0.0800525,0.0974042)
 [0.0800475,0.0963978)
 [0.0800463,0.104458)
 [0.0800435,0.0902394)
 [0.0800421,0.0830534)
 [0.0800403,0.0997157)
 [0.08004,0.0831366)
 [0.0800371,0.14399)
 [0.0800321,0.113092)
 [0.0800151,0.116027)
 [0.0799922,0.13337)
 [0.0799915,0.132949)
 [0.0799889,0.0934379)
 [0.0799848,0.0831834)
 [0.0799798,0.106965)
 [0.0799726,0.088308)
 [0.0799645,0.0844362)
 [0.0799608,0.0886286)
 [0.0799365,0.0964453)
 [0.0799349,0.0815532)
 [0.0799273,0.114708)
 [0.0799204,0.141633)
 [0.0799084,0.117831)
 [0.0798881,0.09108)
 [0.0798804,0.0872506)
 [0.0798796,0.088029)
 [0.0798788,0.0930494)
 [0.0798763,0.0816404)
 [0.0798712,0.0966145)
 [0.0798701,0.098494)
 [0.0798669,0.135893)
 [0.0798606,0.10745)
 [0.0798473,0.0885634)
 [0.0798381,0.115948)
 [0.0798341,0.0864552)
 [0.0798318,0.100955)
 [0.0798244,0.10248)
 [0.0798207,0.127616)
 [0.0798206,0.107951)
 [0.0798173,0.0943385)
 [0.0798071,0.111085)
 [0.0797921,0.0812111)
 [0.0797876,0.0854826)
 [0.079787,0.105582)
 [0.0797741,0.107974)
 [0.079758,0.100308)
 [0.0797492,0.10043)
 [0.0797466,0.081686)
 [0.0797378,0.10715)
 [0.0797372,0.0944)
 [0.0797354,0.0918367)
 [0.0797338,0.116601)
 [0.0797335,0.127137)
 [0.0797313,0.0931986)
 [0.0797239,0.114301)
 [0.0797089,0.112264)
 [0.0796944,0.0897731)
 [0.07968,0.119464)
 [0.0796796,0.124769)
 [0.079679,0.10311)
 [0.0796781,0.081257)
 [0.0796778,0.1004)
 [0.0796707,0.101235)
 [0.0796706,0.0930699)
 [0.0796625,0.0852839)
 [0.079652,0.125697)
 [0.0796503,0.117107)
 [0.0796409,0.0816356)
 [0.0796374,0.0848542)
 [0.0796368,0.100397)
 [0.0796347,0.0905599)
 [0.0796338,0.125441)
 [0.0796322,0.128305)
 [0.0796317,0.084657)
 [0.0796303,0.104393)
 [0.0796256,0.0839548)
 [0.0796023,0.0875598)
 [0.0795991,0.0957163)
 [0.0795957,0.105566)
 [0.0795953,0.0891209)
 [0.0795946,0.0913754)
 [0.0795941,0.0878606)
 [0.0795808,0.0909031)
 [0.0795768,0.117678)
 [0.0795754,0.0943034)
 [0.0795738,0.111242)
 [0.0795695,0.105346)
 [0.0795689,0.144273)
 [0.0795576,0.087878)
 [0.0795522,0.098253)
 [0.0795431,0.0850896)
 [0.0795363,0.0960474)
 [0.0795345,0.0886104)
 [0.079534,0.0897723)
 [0.0795284,0.101563)
 [0.079525,0.111876)
 [0.0795226,0.122978)
 [0.0795224,0.13646)
 [0.0795165,0.0895631)
 [0.0795093,0.0901466)
 [0.0795038,0.103797)
 [0.0795022,0.101415)
 [0.0794986,0.102934)
 [0.0794959,0.121392)
 [0.0794928,0.0810897)
 [0.0794909,0.103159)
 [0.0794903,0.103024)
 [0.0794887,0.0878892)
 [0.0794862,0.0860917)
 [0.0794811,0.0943459)
 [0.0794804,0.144216)
 [0.0794753,0.106358)
 [0.0794718,0.110607)
 [0.0794694,0.0978752)
 [0.0794666,0.100803)
 [0.079459,0.0965607)
 [0.0794586,0.0959638)
 [0.0794537,0.0915262)
 [0.0794532,0.11512)
 [0.0794449,0.116205)
 [0.0794429,0.0901749)
 [0.0794363,0.114675)
 [0.0794337,0.120268)
 [0.0794264,0.0983191)
 [0.0794128,0.0947876)
 [0.0794127,0.0824343)
 [0.0794055,0.0920996)
 [0.0794015,0.127537)
 [0.0793965,0.102276)
 [0.0793928,0.145097)
 [0.0793797,0.128492)
 [0.0793789,0.104345)
 [0.0793646,0.0927656)
 [0.0793466,0.145542)
 [0.0793452,0.0966189)
 [0.0793452,0.10045)
 [0.0793435,0.0865709)
 [0.0793376,0.0829718)
 [0.0793363,0.107754)
 [0.0793244,0.0908322)
 [0.0793207,0.0865028)
 [0.0793197,0.124678)
 [0.0793184,0.0914973)
 [0.0793181,0.093725)
 [0.0793167,0.105212)
 [0.0793126,0.0938402)
 [0.0793125,0.114212)
