point cloud with 15000 points in dimension 3
distance matrix with 15000 points
value range: [0.0778989,14.0916]
 [0.1363,0.148362)
 [0.136299,0.168286)
 [0.136299,0.140163)
 [0.136292,0.1507)
 [0.136281,0.195367)
 [0.13628,0.237185)
 [0.136273,0.192016)
 [0.136273,0.24541)
 [0.136271,0.223302)
 [0.13627,0.17028)
 [0.136258,0.147161)
 [0.136253,0.258342)
 [0.136249,0.163255)
 [0.136246,0.183928)
 [0.136243,0.173564)
 [0.136239,0.179928)
 [0.136227,0.173351)
 [0.136211,0.192795)
 [0.136209,0.149388)
 [0.136199,0.199624)
 [0.136194,0.156762)
 [0.136181,0.16256)
 [0.136176,0.162336)
 [0.136151,0.203051)
 [0.136151,0.242257)
 [0.13614,0.156221)
 [0.136137,0.208093)
 [0.136119,0.151072)
 [0.136113,0.234941)
 [0.136093,0.162981)
 [0.136088,0.202046)
 [0.136084,0.174997)
 [0.136077,0.187318)
 [0.136073,0.159739)
 [0.13606,0.1962)
 [0.13601,0.178044)
 [0.136005,0.223879)
 [0.135998,0.167161)
 [0.135993,0.198889)
 [0.13598,0.146952)
 [0.135973,0.171773)
 [0.135965,0.186899)
 [0.135956,0.203598)
 [0.135947,0.143902)
 [0.135936,0.160822)
 [0.135927,0.149951)
 [0.135925,0.213967)
 [0.135913,0.185253)
 [0.135903,0.178205)
 [0.135871,0.22878)
 [0.135867,0.175516)
 [0.135865,0.211056)
 [0.13586,0.155201)
 [0.135858,0.139581)
 [0.135855,0.212589)
 [0.135845,0.152992)
 [0.135845,0.253823)
 [0.135844,0.164587)
 [0.135832,0.14119)
 [0.135825,0.140328)
 [0.135825,0.148433)
 [0.135821,0.161593)
 [0.135807,0.181793)
 [0.135802,0.203456)
 [0.135798,0.185529)
 [0.135792,0.192963)
 [0.135789,0.183595)
 [0.135775,0.148197)
 [0.135774,0.246844)
 [0.135771,0.13885)
 [0.135762,0.169972)
 [0.135754,0.198184)
 [0.135752,0.182613)
 [0.135735,0.140762)
 [0.135734,0.149195)
 [0.135733,0.203524)
 [0.135732,0.181567)
 [0.135731,0.15974)
 [0.135731,0.179824)
 [0.13573,0.155936)
 [0.135726,0.173221)
 [0.135721,0.209109)
 [0.135714,0.144881)
 [0.135713,0.154427)
 [0.135706,0.159237)
 [0.135706,0.179161)
 [0.135666,0.168091)
 [0.135657,0.211363)
 [0.135652,0.154076)
 [0.135651,0.222482)
 [0.135649,0.20558)
 [0.135648,0.14422)
 [0.135638,0.245104)
 [0.135635,0.144004)
 [0.135632,0.156342)
 [0.135628,0.213542)
 [0.135615,0.174461)
 [0.13561,0.148296)
 [0.135609,0.201325)
 [0.135602,0.166065)
 [0.1356,0.161441)
 [0.135599,0.188539)
 [0.135597,0.135842)
 [0.13559,0.215752)
 [0.135586,0.159217)
 [0.13558,0.17592)
 [0.13558,0.178166)
 [0.135576,0.16808)
 [0.135563,0.182784)
 [0.13556,0.15422)
 [0.135559,0.15573)
 [0.135552,0.250201)
 [0.13555,0.224082)
 [0.13554,0.167957)
 [0.135537,0.143906)
 [0.135531,0.146602)
 [0.135529,0.209008)
 [0.135527,0.155837)
 [0.135509,0.213407)
 [0.13549,0.139229)
 [0.13549,0.223316)
 [0.135482,0.175201)
 [0.13548,0.152653)
 [0.135466,0.184533)
 [0.135466,0.184326)
 [0.135449,0.155699)
 [0.135448,0.152366)
 [0.135442,0.141188)
 [0.135435,0.190165)
 [0.135435,0.150612)
 [0.135422,0.187225)
 [0.135421,0.205907)
 [0.135408,0.174364)
 [0.135407,0.186903)
 [0.135399,0.162954)
 [0.135395,0.16211)
 [0.135394,0.245259)
 [0.135391,0.143617)
 [0.135387,0.222381)
 [0.135384,0.160093)
 [0.13538,0.181561)
 [0.135374,0.21049)
 [0.135373,0.137471)
 [0.135372,0.147839)
 [0.135367,0.22006)
 [0.135367,0.219266)
 [0.135365,0.233359)
 [0.135351,0.200594)
 [0.13535,0.164184)
 [0.135346,0.149387)
 [0.135338,0.192475)
 [0.13533,0.174984)
 [0.135325,0.144559)
 [0.135325,0.196399)
 [0.135324,0.189374)
 [0.135322,0.156913)
 [0.135321,0.190801)
 [0.135311,0.157678)
 [0.135308,0.172827)
 [0.135307,0.163353)
 [0.135307,0.166976)
 [0.135305,0.206035)
 [0.135304,0.213702)
 [0.135299,0.194533)
 [0.135297,0.212542)
 [0.135297,0.188581)
 [0.135289,0.174421)
 [0.135282,0.138267)
 [0.13528,0.156993)
 [0.135279,0.164522)
 [0.135273,0.22832)
 [0.13526,0.160707)
 [0.135259,0.177862)
 [0.135253,0.150393)
 [0.135216,0.13871)
 [0.135212,0.14943)
 [0.135206,0.137246)
 [0.135201,0.165393)
 [0.135197,0.148826)
 [0.135185,0.17946)
 [0.13518,0.153456)
 [0.135177,0.179806)
 [0.135175,0.229705)
 [0.135173,0.161907)
 [0.135172,0.188484)
 [0.13517,0.247619)
 [0.135164,0.176437)
 [0.135159,0.150222)
 [0.135154,0.152811)
 [0.135148,0.170075)
 [0.13514,0.164227)
 [0.135139,0.232144)
 [0.135139,0.146032)
 [0.135119,0.179092)
 [0.13511,0.155961)
 [0.135109,0.208656)
 [0.135101,0.191379)
 [0.135097,0.155404)
 [0.135093,0.202026)
 [0.135083,0.238492)
 [0.135083,0.255166)
 [0.135082,0.226176)
 [0.135081,0.210667)
 [0.135079,0.15865)
 [0.135077,0.169325)
 [0.135075,0.170017)
 [0.135074,0.174711)
 [0.135074,0.174669)
 [0.135065,0.226003)
 [0.135058,0.163141)
 [0.135052,0.181128)
 [0.135049,0.158679)
 [0.135049,0.169006)
 [0.135049,0.192689)
 [0.135042,0.150195)
 [0.135015,0.162467)
 [0.135011,0.220986)
 [0.134999,0.199836)
 [0.13499,0.137644)
 [0.134988,0.15221)
 [0.13498,0.148677)
 [0.134966,0.212669)
 [0.134956,0.213707)
 [0.134944,0.197575)
 [0.134942,0.206487)
 [0.134934,0.172083)
 [0.134929,0.158816)
 [0.134922,0.140069)
 [0.134912,0.135582)
 [0.134911,0.217172)
 [0.134903,0.146218)
 [0.134903,0.212316)
 [0.1349,0.169849)
 [0.134892,0.157056)
 [0.134889,0.13511)
 [0.134881,0.184758)
 [0.134881,0.183655)
 [0.134877,0.234842)
 [0.134876,0.153552)
 [0.134875,0.15266)
 [0.134871,0.20667)
 [0.134861,0.241053)
 [0.134858,0.210806)
 [0.134857,0.147299)
 [0.13484,0.177128)
 [0.134831,0.166818)
 [0.134817,0.231531)
 [0.134816,0.135874)
 [0.134814,0.168286)
 [0.134811,0.149636)
 [0.134803,0.176692)
 [0.1348,0.170172)
 [0.134798,0.146324)
 [0.134791,0.198116)
 [0.134789,0.154899)
 [0.134781,0.151973)
 [0.134779,0.15217)
 [0.134772,0.188085)
 [0.134765,0.21625)
 [0.134765,0.18996)
 [0.134764,0.164944)
 [0.134761,0.192384)
 [0.134747,0.183034)
 [0.134745,0.20474)
 [0.134717,0.263472)
 [0.134705,0.187586)
 [0.134703,0.161729)
 [0.134699,0.223921)
 [0.134691,0.141171)
 [0.134681,0.215957)
 [0.13467,0.228424)
 [0.134666,0.136932)
 [0.134661,0.165686)
 [0.134654,0.196552)
 [0.13465,0.167539)
 [0.13464,0.149628)
 [0.134638,0.15059)
 [0.134629,0.151401)
 [0.13462,0.164098)
 [0.13462,0.210999)
 [0.134618,0.13571)
 [0.134617,0.195011)
 [0.134613,0.230291)
 [0.134599,0.144677)
 [0.134594,0.179089)
 [0.13459,0.174361)
 [0.134589,0.190094)
 [0.134578,0.182739)
 [0.134576,0.141625)
 [0.134564,0.216968)
 [0.134555,0.166074)
 [0.134553,0.142413)
 [0.13455,0.157719)
 [0.134538,0.153153)
 [0.134536,0.149574)
 [0.134534,0.144247)
 [0.134533,0.20638)
 [0.134532,0.217884)
 [0.134528,0.134983)
 [0.134519,0.160238)
 [0.134509,0.191553)
 [0.134506,0.176777)
 [0.134504,0.181827)
 [0.134503,0.194289)
 [0.134501,0.142937)
 [0.134499,0.204742)
 [0.134481,0.153035)
 [0.134479,0.136203)
 [0.134475,0.188425)
 [0.134469,0.192846)
 [0.134468,0.2219)
 [0.134457,0.162676)
 [0.134454,0.181674)
 [0.134449,0.185558)
 [0.134448,0.147965)
 [0.134447,0.172088)
 [0.134437,0.159351)
 [0.134424,0.184039)
 [0.134416,0.207852)
 [0.134392,0.226427)
 [0.134383,0.213883)
 [0.134374,0.176291)
 [0.134365,0.14388)
 [0.134362,0.164912)
 [0.134354,0.145816)
 [0.134323,0.165783)
 [0.13432,0.148296)
 [0.13432,0.247544)
 [0.134319,0.134489)
 [0.13431,0.148507)
 [0.134307,0.162032)
 [0.134302,0.147155)
 [0.134296,0.141105)
 [0.134294,0.172725)
 [0.134277,0.188017)
 [0.134277,0.144017)
 [0.134269,0.194186)
 [0.134266,0.185522)
 [0.134257,0.18964)
 [0.134249,0.163669)
 [0.134246,0.148373)
 [0.134245,0.204543)
 [0.134223,0.164052)
 [0.134222,0.140322)
 [0.134222,0.180893)
 [0.134221,0.188468)
 [0.134214,0.202336)
 [0.134207,0.165055)
 [0.134204,0.134841)
 [0.134201,0.235944)
 [0.134197,0.157375)
 [0.134193,0.168226)
 [0.134193,0.148631)
 [0.134188,0.145452)
 [0.13418,0.240463)
 [0.134178,0.139774)
 [0.134168,0.182656)
 [0.134163,0.178171)
 [0.134156,0.197105)
 [0.134154,0.150554)
 [0.134154,0.178184)
 [0.134147,0.167246)
 [0.134146,0.223771)
 [0.134145,0.150501)
 [0.134141,0.174982)
 [0.134136,0.228897)
 [0.134135,0.219233)
 [0.134135,0.176009)
 [0.134132,0.19206)
 [0.134131,0.223045)
 [0.134123,0.14553)
 [0.134113,0.229945)
 [0.134112,0.177408)
 [0.134105,0.135932)
 [0.134101,0.209579)
 [0.134089,0.177498)
 [0.134084,0.22373)
 [0.134079,0.156432)
 [0.134075,0.21893)
 [0.134069,0.153871)
 [0.134067,0.146368)
 [0.134066,0.231874)
 [0.134043,0.215191)
 [0.134037,0.154144)
 [0.134035,0.217769)
 [0.134035,0.268545)
 [0.134035,0.150698)
 [0.134029,0.191674)
 [0.134029,0.202324)
 [0.134013,0.152075)
 [0.134012,0.169112)
 [0.134003,0.262123)
 [0.133999,0.159794)
 [0.133996,0.204448)
 [0.133982,0.14782)
 [0.13398,0.162854)
 [0.133979,0.135738)
 [0.133945,0.157016)
 [0.133945,0.173754)
 [0.133941,0.139741)
 [0.133932,0.162586)
 [0.133915,0.146055)
 [0.133898,0.174664)
 [0.133897,0.149367)
 [0.133877,0.154634)
 [0.133863,0.153791)
 [0.133861,0.135945)
 [0.133858,0.190226)
 [0.133853,0.173748)
 [0.133846,0.145523)
 [0.133833,0.183163)
 [0.133827,0.165439)
 [0.13382,0.140448)
 [0.133819,0.218434)
 [0.133815,0.183286)
 [0.133815,0.207163)
 [0.133814,0.139207)
 [0.13381,0.232126)
 [0.133788,0.168173)
 [0.133781,0.16175)
 [0.133775,0.189097)
 [0.133773,0.175258)
 [0.133771,0.141101)
 [0.133769,0.173755)
 [0.133762,0.180651)
 [0.133761,0.151748)
 [0.133741,0.135134)
 [0.133736,0.232495)
 [0.133732,0.167763)
 [0.133728,0.205057)
 [0.133726,0.203855)
 [0.133726,0.202333)
 [0.133723,0.183771)
 [0.133718,0.144658)
 [0.133714,0.225924)
 [0.133702,0.22738)
 [0.133693,0.212765)
 [0.13369,0.144877)
 [0.133689,0.151607)
 [0.133689,0.161767)
 [0.133685,0.239023)
 [0.133685,0.222052)
 [0.133683,0.170285)
 [0.133673,0.214554)
 [0.133672,0.195628)
 [0.133665,0.165461)
 [0.133646,0.210993)
 [0.133645,0.189292)
 [0.133642,0.177193)
 [0.133642,0.181031)
 [0.133639,0.189346)
 [0.133634,0.186369)
 [0.133634,0.154892)
 [0.133633,0.205138)
 [0.133632,0.202297)
 [0.133616,0.13584)
 [0.133615,0.184855)
 [0.133613,0.20484)
 [0.133604,0.165842)
 [0.133591,0.205939)
 [0.133568,0.135231)
 [0.133567,0.200273)
 [0.133565,0.172084)
 [0.13355,0.210943)
 [0.133536,0.201983)
 [0.133531,0.151511)
 [0.13353,0.142331)
 [0.133516,0.137801)
 [0.133515,0.165851)
 [0.133511,0.165658)
 [0.133506,0.142897)
 [0.133502,0.183629)
 [0.133495,0.202808)
 [0.133494,0.139376)
 [0.133492,0.249864)
 [0.133471,0.150452)
 [0.133468,0.14198)
 [0.133466,0.217194)
 [0.133466,0.223992)
 [0.13346,0.152967)
 [0.133457,0.158813)
 [0.133436,0.15435)
 [0.133434,0.158399)
 [0.133424,0.149611)
 [0.133422,0.195184)
 [0.133422,0.175452)
 [0.1334,0.137418)
 [0.1334,0.179588)
 [0.133397,0.14993)
 [0.133396,0.193128)
 [0.133395,0.139189)
 [0.133374,0.174021)
 [0.13335,0.174152)
 [0.133342,0.177241)
 [0.13334,0.187143)
 [0.133328,0.145438)
 [0.133325,0.134176)
 [0.133322,0.162203)
 [0.133322,0.17437)
 [0.133318,0.161665)
 [0.133317,0.167323)
 [0.133314,0.141931)
 [0.133309,0.141507)
 [0.133293,0.17661)
 [0.133287,0.147797)
 [0.133286,0.187406)
 [0.133279,0.137018)
 [0.133275,0.134673)
 [0.133269,0.237417)
 [0.133266,0.188756)
 [0.133264,0.223623)
 [0.133213,0.229247)
 [0.133212,0.165256)
 [0.133211,0.198936)
 [0.133209,0.200082)
 [0.133208,0.181958)
 [0.133206,0.1815)
 [0.133199,0.133504)
 [0.133193,0.221191)
 [0.133189,0.142116)
 [0.133186,0.196159)
 [0.133182,0.170563)
 [0.13318,0.221387)
 [0.133169,0.140134)
 [0.133156,0.180501)
 [0.133154,0.161144)
 [0.13313,0.179383)
 [0.13312,0.189203)
 [0.133118,0.19775)
 [0.133112,0.214595)
 [0.133099,0.167695)
 [0.13308,0.167048)
 [0.133062,0.156505)
 [0.133061,0.174151)
 [0.133061,0.173176)
 [0.133053,0.237962)
 [0.13305,0.207706)
 [0.133049,0.210879)
 [0.13304,0.245981)
 [0.133036,0.206587)
 [0.133029,0.203498)
 [0.133014,0.194582)
 [0.133013,0.149348)
 [0.133013,0.135383)
 [0.133013,0.154233)
 [0.133012,0.140801)
 [0.132995,0.227558)
 [0.132987,0.170516)
 [0.132986,0.168648)
 [0.132983,0.150114)
 [0.132979,0.228583)
 [0.132976,0.204373)
 [0.132955,0.157614)
 [0.132941,0.161195)
 [0.132924,0.139464)
 [0.132903,0.167673)
 [0.132899,0.192577)
 [0.132896,0.165018)
 [0.132892,0.151602)
 [0.132875,0.17729)
 [0.132863,0.181237)
 [0.132861,0.153381)
 [0.132858,0.171193)
 [0.132856,0.135897)
 [0.132851,0.203467)
 [0.132846,0.144819)
 [0.132835,0.178905)
 [0.132834,0.153435)
 [0.132831,0.177383)
 [0.132829,0.176211)
 [0.132827,0.241379)
 [0.13282,0.194205)
 [0.132814,0.148585)
 [0.132811,0.151169)
 [0.132799,0.210838)
 [0.132793,0.16316)
 [0.13277,0.203519)
 [0.132768,0.170556)
 [0.132764,0.163535)
 [0.132751,0.152978)
 [0.132743,0.20692)
 [0.132743,0.176246)
 [0.132742,0.208631)
 [0.132739,0.209906)
 [0.132738,0.154895)
 [0.132717,0.165224)
 [0.132706,0.164375)
 [0.132702,0.229994)
 [0.132698,0.158224)
 [0.132694,0.133346)
 [0.132693,0.22284)
 [0.132684,0.175812)
 [0.132678,0.135746)
 [0.132674,0.22666)
 [0.132655,0.185053)
 [0.132653,0.260813)
 [0.132642,0.155558)
 [0.132642,0.156673)
 [0.132642,0.174863)
 [0.132637,0.211052)
 [0.132626,0.167187)
 [0.132623,0.143018)
 [0.132622,0.140599)
 [0.132616,0.211248)
 [0.132613,0.149732)
 [0.132612,0.154012)
 [0.132595,0.19171)
 [0.132587,0.226218)
 [0.132587,0.193089)
 [0.132585,0.209228)
 [0.132576,0.178748)
 [0.132567,0.158488)
 [0.132553,0.161037)
 [0.132546,0.162289)
 [0.132543,0.147631)
 [0.132538,0.188113)
 [0.132535,0.167543)
 [0.132521,0.224296)
 [0.132505,0.171801)
 [0.132501,0.221835)
 [0.132497,0.201301)
 [0.132493,0.169023)
 [0.132479,0.179404)
 [0.132478,0.168978)
 [0.132475,0.181739)
 [0.132475,0.151864)
 [0.132459,0.176443)
 [0.132458,0.241179)
 [0.132453,0.167361)
 [0.132439,0.15033)
 [0.132426,0.170246)
 [0.132421,0.159892)
 [0.13242,0.172899)
 [0.132412,0.18623)
 [0.132411,0.213484)
 [0.132405,0.146449)
 [0.132404,0.144429)
 [0.132403,0.168609)
 [0.132384,0.161121)
 [0.132382,0.15982)
 [0.132368,0.236829)
 [0.132367,0.184526)
 [0.132366,0.198419)
 [0.132362,0.213511)
 [0.132359,0.213351)
 [0.132359,0.246172)
 [0.132349,0.146396)
 [0.132333,0.191534)
 [0.132333,0.189602)
 [0.132331,0.156696)
 [0.132328,0.166348)
 [0.132322,0.266233)
 [0.13231,0.144506)
 [0.13231,0.153382)
 [0.132308,0.165585)
 [0.132303,0.169798)
 [0.132293,0.157591)
 [0.132267,0.166936)
 [0.132253,0.178336)
 [0.132251,0.143591)
 [0.132243,0.148633)
 [0.132235,0.23739)
 [0.132223,0.138026)
 [0.13222,0.177787)
 [0.132218,0.201778)
 [0.132217,0.162952)
 [0.132212,0.151035)
 [0.132208,0.196592)
 [0.1322,0.164229)
 [0.132185,0.134114)
 [0.132182,0.181806)
 [0.132175,0.153135)
 [0.132168,0.133162)
 [0.132163,0.147532)
 [0.132159,0.139514)
 [0.13215,0.215439)
 [0.132146,0.156024)
 [0.132142,0.143334)
 [0.13214,0.136668)
 [0.132136,0.220478)
 [0.132119,0.147948)
 [0.132105,0.173249)
 [0.132104,0.189067)
 [0.132092,0.20151)
 [0.132087,0.162331)
 [0.132087,0.222384)
 [0.132075,0.187906)
 [0.132071,0.172478)
 [0.132064,0.170024)
 [0.132059,0.143998)
 [0.132058,0.169136)
 [0.132052,0.23775)
 [0.132041,0.162259)
 [0.132036,0.204182)
 [0.132035,0.140871)
 [0.13202,0.170604)
 [0.132003,0.210695)
 [0.131983,0.18523)
 [0.131977,0.15018)
 [0.131974,0.157848)
 [0.131971,0.17632)
 [0.131967,0.148203)
 [0.131955,0.205546)
 [0.131953,0.168644)
 [0.131947,0.156692)
 [0.131942,0.170808)
 [0.131935,0.174032)
 [0.131931,0.218033)
 [0.131912,0.160766)
 [0.131905,0.144424)
 [0.131896,0.157251)
 [0.131891,0.144402)
 [0.13189,0.193142)
 [0.131886,0.158484)
 [0.131855,0.143484)
 [0.131852,0.186151)
 [0.131848,0.190054)
 [0.131839,0.132986)
 [0.131834,0.208139)
 [0.131828,0.168406)
 [0.131826,0.15354)
 [0.131813,0.163799)
 [0.131807,0.163508)
 [0.131802,0.158884)
 [0.131796,0.177246)
 [0.131794,0.145446)
 [0.131792,0.154213)
 [0.131779,0.149859)
 [0.131771,0.146518)
 [0.131767,0.14811)
 [0.131763,0.242033)
 [0.131761,0.159759)
 [0.131758,0.158913)
 [0.131757,0.174654)
 [0.131753,0.153404)
 [0.131751,0.151983)
 [0.131747,0.213736)
 [0.131746,0.209775)
 [0.131734,0.180956)
 [0.131729,0.152244)
 [0.131717,0.169104)
 [0.131716,0.190568)
 [0.131715,0.158533)
 [0.131708,0.132239)
 [0.131705,0.16994)
 [0.131682,0.167702)
 [0.131678,0.145582)
 [0.13167,0.181511)
 [0.131667,0.221202)
 [0.131662,0.175878)
 [0.131634,0.166151)
 [0.131631,0.243695)
 [0.131603,0.133433)
 [0.131586,0.195098)
 [0.131576,0.149613)
 [0.131573,0.144317)
 [0.131566,0.134556)
 [0.131555,0.217033)
 [0.131545,0.166791)
 [0.131544,0.180864)
 [0.131539,0.179073)
 [0.131537,0.186414)
 [0.131527,0.21747)
 [0.131522,0.186661)
 [0.13152,0.163931)
 [0.131515,0.168294)
 [0.13148,0.134461)
 [0.131479,0.204224)
 [0.131467,0.152294)
 [0.131466,0.211175)
 [0.131462,0.203392)
 [0.131446,0.152019)
 [0.131431,0.143155)
 [0.131429,0.186386)
 [0.131425,0.254938)
 [0.131422,0.191011)
 [0.131416,0.228411)
 [0.131413,0.159094)
 [0.131411,0.178134)
 [0.131409,0.246994)
 [0.131404,0.159686)
 [0.131402,0.197924)
 [0.1314,0.163353)
 [0.1314,0.132919)
 [0.131398,0.251116)
 [0.131388,0.169111)
 [0.13136,0.227394)
 [0.131358,0.160501)
 [0.131345,0.223867)
 [0.131344,0.148998)
 [0.131342,0.15817)
 [0.131342,0.184956)
 [0.131342,0.201802)
 [0.131342,0.158129)
 [0.131341,0.1444)
 [0.131326,0.156912)
 [0.131326,0.169626)
 [0.131319,0.197802)
 [0.131316,0.211356)
 [0.131283,0.17115)
 [0.131274,0.163156)
 [0.131269,0.165433)
 [0.131268,0.23537)
 [0.131253,0.149797)
 [0.131251,0.201839)
 [0.131243,0.170024)
 [0.131239,0.135587)
 [0.131216,0.224445)
 [0.131214,0.165658)
 [0.131214,0.151826)
 [0.131206,0.187535)
 [0.131197,0.209677)
 [0.131188,0.214015)
 [0.131187,0.226369)
 [0.131179,0.181096)
 [0.131177,0.168638)
 [0.131172,0.172537)
 [0.131152,0.188571)
 [0.131152,0.134466)
 [0.131147,0.238371)
 [0.131143,0.170862)
 [0.131141,0.207836)
 [0.131136,0.160524)
 [0.131129,0.143761)
 [0.131124,0.157226)
 [0.131121,0.168296)
 [0.131118,0.145155)
 [0.13111,0.153069)
 [0.131089,0.147162)
 [0.131089,0.18865)
 [0.131083,0.156316)
 [0.131081,0.145292)
 [0.131078,0.156422)
 [0.131076,0.214331)
 [0.131076,0.147704)
 [0.13107,0.189271)
 [0.131069,0.153658)
 [0.131068,0.166121)
 [0.131055,0.198041)
 [0.131055,0.150062)
 [0.131054,0.173598)
 [0.131029,0.182166)
 [0.13102,0.200895)
 [0.131012,0.177012)
 [0.131012,0.1749)
 [0.13101,0.19396)
 [0.131007,0.156955)
 [0.131003,0.14605)
 [0.130996,0.201714)
 [0.130993,0.209742)
 [0.130987,0.143293)
 [0.130978,0.195874)
 [0.130971,0.148269)
 [0.130963,0.192959)
 [0.130957,0.198587)
 [0.130946,0.261151)
 [0.130943,0.225577)
 [0.13093,0.142118)
 [0.13093,0.146027)
 [0.130926,0.17371)
 [0.13092,0.248614)
 [0.130915,0.230266)
 [0.130898,0.224882)
 [0.130894,0.257132)
 [0.130891,0.180538)
 [0.130881,0.179085)
 [0.13088,0.15129)
 [0.130878,0.157927)
 [0.130857,0.168197)
 [0.130849,0.230816)
 [0.130849,0.151814)
 [0.130842,0.16391)
 [0.130839,0.164145)
 [0.130838,0.234855)
 [0.130836,0.185815)
 [0.130823,0.132328)
 [0.130821,0.208312)
 [0.130817,0.149553)
 [0.130815,0.156347)
 [0.130813,0.237526)
 [0.130794,0.267921)
 [0.130793,0.191394)
 [0.130781,0.19443)
 [0.130773,0.202206)
 [0.130764,0.13432)
 [0.130741,0.200135)
 [0.13074,0.135866)
 [0.130739,0.169653)
 [0.130734,0.157239)
 [0.130715,0.209369)
 [0.130712,0.166787)
 [0.130709,0.199533)
 [0.130704,0.135643)
 [0.130701,0.139112)
 [0.130699,0.184659)
 [0.130683,0.217253)
 [0.130681,0.176813)
 [0.130674,0.135158)
 [0.13067,0.192655)
 [0.130663,0.16037)
 [0.130659,0.204852)
 [0.130651,0.212624)
 [0.13065,0.167354)
 [0.13065,0.2112)
 [0.130648,0.160078)
 [0.130641,0.19878)
 [0.130638,0.152006)
 [0.130623,0.131985)
 [0.130623,0.156733)
 [0.130614,0.1784)
 [0.130607,0.15)
 [0.130606,0.20895)
 [0.130603,0.158343)
 [0.1306,0.195376)
 [0.130599,0.199967)
 [0.130582,0.216413)
 [0.13058,0.211647)
 [0.130572,0.149542)
 [0.130571,0.166576)
 [0.130568,0.17561)
 [0.130559,0.207416)
 [0.130556,0.224233)
 [0.130547,0.221272)
 [0.130538,0.231669)
 [0.130527,0.189234)
 [0.13052,0.174614)
 [0.130517,0.191122)
 [0.130515,0.18381)
 [0.13051,0.215672)
 [0.130495,0.191472)
 [0.130481,0.194405)
 [0.130481,0.135446)
 [0.130477,0.179655)
 [0.130474,0.192644)
 [0.13047,0.184206)
 [0.130435,0.176478)
 [0.130429,0.207317)
 [0.130426,0.168505)
 [0.130419,0.17823)
 [0.130408,0.138431)
 [0.130407,0.131254)
 [0.130406,0.194253)
 [0.130404,0.238148)
 [0.130381,0.237658)
 [0.13038,0.156808)
 [0.130378,0.140274)
 [0.13037,0.157848)
 [0.130366,0.132313)
 [0.13036,0.232092)
 [0.130353,0.137761)
 [0.130322,0.175624)
 [0.130321,0.199962)
 [0.13032,0.151439)
 [0.13032,0.197276)
 [0.130303,0.176546)
 [0.130293,0.178349)
 [0.130291,0.167528)
 [0.130276,0.18034)
 [0.130266,0.200601)
 [0.130262,0.145322)
 [0.130246,0.151623)
 [0.130246,0.176935)
 [0.130242,0.13316)
 [0.130236,0.23406)
 [0.130231,0.196001)
 [0.130225,0.164896)
 [0.130224,0.182858)
 [0.13021,0.151483)
 [0.130207,0.151794)
 [0.13019,0.223489)
 [0.13017,0.176626)
 [0.130166,0.206602)
 [0.130163,0.140783)
 [0.130159,0.173942)
 [0.130149,0.228653)
 [0.130139,0.185865)
 [0.130135,0.169554)
 [0.130132,0.188814)
 [0.130132,0.147658)
 [0.130123,0.178438)
 [0.130122,0.22179)
 [0.13011,0.200883)
 [0.1301,0.157905)
 [0.130066,0.168908)
 [0.130056,0.142157)
 [0.130051,0.202692)
 [0.130035,0.170692)
 [0.130034,0.186151)
 [0.130027,0.166226)
 [0.130011,0.179402)
 [0.130008,0.145689)
 [0.129997,0.134448)
 [0.129993,0.150216)
 [0.129991,0.202647)
 [0.129987,0.146157)
 [0.129982,0.164921)
 [0.129982,0.22289)
 [0.129969,0.147141)
 [0.129962,0.13372)
 [0.129958,0.1431)
 [0.129956,0.15854)
 [0.129948,0.173016)
 [0.129921,0.199357)
 [0.129918,0.225495)
 [0.129917,0.145135)
 [0.129916,0.164422)
 [0.129908,0.142725)
 [0.129906,0.151604)
 [0.129889,0.137634)
 [0.129878,0.179776)
 [0.129875,0.178558)
 [0.129866,0.205198)
 [0.129856,0.161004)
 [0.129852,0.15041)
 [0.12985,0.241913)
 [0.129823,0.171989)
 [0.129798,0.14734)
 [0.129798,0.22021)
 [0.129796,0.198332)
 [0.129795,0.237707)
 [0.129791,0.146341)
 [0.129789,0.158154)
 [0.129788,0.1906)
 [0.12978,0.153668)
 [0.129763,0.207226)
 [0.129761,0.152892)
 [0.129742,0.178666)
 [0.129741,0.130716)
 [0.129735,0.142463)
 [0.129733,0.148235)
 [0.129714,0.209394)
 [0.129695,0.175158)
 [0.12968,0.16498)
 [0.129677,0.183261)
 [0.129671,0.143499)
 [0.129664,0.194645)
 [0.129655,0.164427)
 [0.129648,0.146748)
 [0.129637,0.149373)
 [0.129635,0.155578)
 [0.129632,0.173231)
 [0.129618,0.135221)
 [0.129612,0.14431)
 [0.129602,0.180594)
 [0.129599,0.201184)
 [0.129595,0.233475)
 [0.12959,0.152303)
 [0.129585,0.134773)
 [0.129581,0.194032)
 [0.129581,0.167783)
 [0.12958,0.184124)
 [0.129577,0.145324)
 [0.129572,0.159369)
 [0.129572,0.131557)
 [0.129571,0.138161)
 [0.12957,0.145016)
 [0.129568,0.231505)
 [0.129556,0.209187)
 [0.129554,0.149056)
 [0.129553,0.208307)
 [0.129547,0.169989)
 [0.129545,0.13689)
 [0.129532,0.154499)
 [0.12953,0.144194)
 [0.129524,0.184095)
 [0.129522,0.228595)
 [0.129495,0.168645)
 [0.129483,0.175969)
 [0.129476,0.158458)
 [0.129472,0.150703)
 [0.12947,0.190957)
 [0.129469,0.217164)
 [0.129461,0.164101)
